conv_id,turn,annotator_id,perceived_persona_warmth,perceived_persona_dominance,perceived_persona_curiosity,perceived_persona_structure,perceived_persona_stability,perceived_persona_deference,perceived_persona_humility,emotional_tone,realized_move,apparent_objective,response_implied_expected_reaction
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,19,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,escalation
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,20,gpt_pass_1,1.0,2.0,0.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,21,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,3.0,2.0,negative,rebut,challenge,rebuttal
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,22,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,clarify,defend,clarification
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,23,gpt_pass_1,1.0,4.0,1.0,3.0,3.0,4.0,0.0,negative,assert,defend,closure
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,24,gpt_pass_1,1.0,3.0,0.0,2.0,2.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,25,gpt_pass_1,1.0,3.0,0.0,3.0,2.0,1.0,1.0,negative,rebut,challenge,rebuttal
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,26,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,synthesize,resolve,synthesis
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,27,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,clarify,explore,clarification
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,28,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,explore,synthesis
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,29,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,negative,rebut,defend,rebuttal
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,30,gpt_pass_1,1.0,1.0,0.0,2.0,2.0,1.0,1.0,neutral,assert,defend,rebuttal
q1__medical_marijuana__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__b183f628dd,31,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,0.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,0,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,1,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,0.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,2,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,1.0,0.0,mixed,assert,challenge,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,3,gpt_pass_1,2.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,4,gpt_pass_1,1.0,2.0,2.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,5,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,6,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,7,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,8,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,9,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,clarify,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,10,gpt_pass_1,2.0,2.0,2.0,2.0,3.0,2.0,1.0,mixed,assert,defend,escalation
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,11,gpt_pass_1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,mixed,clarify,synthesize,synthesis
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,12,gpt_pass_1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,13,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,clarify,accommodate,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,14,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,15,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,1.0,2.0,mixed,synthesize,resolve,synthesis
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,16,gpt_pass_1,1.0,3.0,2.0,4.0,2.0,1.0,0.0,mixed,rebut,defend,uncertain
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,17,gpt_pass_1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,synthesize,resolve,synthesis
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,18,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,19,gpt_pass_1,1.0,2.0,2.0,2.0,3.0,1.0,1.0,mixed,clarify,persuade,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,20,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,21,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,3.0,1.0,mixed,clarify,synthesize,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,22,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,23,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,24,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,25,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,synthesize,resolve,synthesis
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,26,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,27,gpt_pass_1,1.0,2.0,2.0,3.0,2.0,1.0,2.0,mixed,clarify,accommodate,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,28,gpt_pass_1,1.0,2.0,2.0,2.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,29,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,clarify,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,30,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,31,gpt_pass_1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,explore,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,0,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,1,gpt_pass_1,2.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,synthesize,synthesize,synthesis
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,2,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,3,gpt_pass_1,2.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,4,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,5,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,2.0,2.0,mixed,assert,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,6,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,7,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,8,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,9,gpt_pass_1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,10,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,11,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,12,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,1.0,2.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,13,gpt_pass_1,2.0,3.0,2.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,14,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,15,gpt_pass_1,2.0,3.0,1.0,4.0,2.0,1.0,2.0,mixed,clarify,challenge,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,16,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,17,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,18,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,19,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,0.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,20,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,21,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,22,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,escalation
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,23,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,24,gpt_pass_1,2.0,1.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,25,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,26,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,clarify,synthesize,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,27,gpt_pass_1,2.0,3.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,28,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,29,gpt_pass_1,1.0,2.0,1.0,1.0,1.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,30,gpt_pass_1,2.0,1.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,accommodate,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,31,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,0,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,clarify,challenge,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,1,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,uncertain
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,2,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,3,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,clarify,defend,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,4,gpt_pass_1,2.0,3.0,1.0,3.0,4.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,5,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,6,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,7,gpt_pass_1,1.0,3.0,2.0,3.0,3.0,2.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,8,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,9,gpt_pass_1,0.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,10,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,11,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,synthesize,defend,accommodation
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,12,gpt_pass_1,1.0,3.0,0.0,4.0,3.0,3.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,13,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,14,gpt_pass_1,2.0,2.0,3.0,3.0,3.0,1.0,1.0,mixed,synthesize,explore,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,15,gpt_pass_1,2.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,synthesize,synthesis
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,16,gpt_pass_1,1.0,3.0,2.0,4.0,3.0,0.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,17,gpt_pass_1,2.0,3.0,2.0,3.0,3.0,1.0,1.0,mixed,synthesize,resolve,accommodation
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,18,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,19,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,20,gpt_pass_1,1.0,3.0,0.0,2.0,1.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,21,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,synthesize,explore,synthesis
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,22,gpt_pass_1,0.0,4.0,1.0,3.0,3.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,23,gpt_pass_1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,24,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,25,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,26,gpt_pass_1,1.0,4.0,2.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,27,gpt_pass_1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,28,gpt_pass_1,1.0,3.0,1.0,1.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,29,gpt_pass_1,1.0,1.0,2.0,3.0,2.0,1.0,2.0,mixed,clarify,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,30,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,31,gpt_pass_1,2.0,2.0,2.0,3.0,2.0,2.0,2.0,mixed,assert,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,0,gpt_pass_1,1.0,3.0,0.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,1,gpt_pass_1,1.0,3.0,1.0,2.0,1.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,2,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,assert,defend,escalation
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,3,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,4,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,5,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,6,gpt_pass_1,2.0,2.0,2.0,2.0,3.0,1.0,1.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,7,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,8,gpt_pass_1,2.0,2.0,3.0,3.0,3.0,1.0,2.0,mixed,synthesize,accommodate,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,9,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,10,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,11,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,12,gpt_pass_1,2.0,3.0,3.0,3.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,13,gpt_pass_1,0.0,3.0,1.0,3.0,2.0,1.0,0.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,14,gpt_pass_1,3.0,2.0,2.0,2.0,3.0,1.0,2.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,15,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,16,gpt_pass_1,2.0,3.0,2.0,2.0,3.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,17,gpt_pass_1,1.0,4.0,1.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,18,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,19,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,1.0,neutral,clarify,challenge,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,20,gpt_pass_1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,21,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,escalation
