conv_id,turn,perceived_persona_warmth,perceived_persona_dominance,perceived_persona_curiosity,perceived_persona_structure,perceived_persona_stability,perceived_persona_deference,perceived_persona_humility,emotional_tone,realized_move,apparent_objective,response_implied_expected_reaction
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,19,1.0,2.0,2.0,2.0,3.0,1.0,1.0,mixed,clarify,persuade,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,20,1.0,3.0,1.0,2.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,21,1.0,2.0,1.0,2.0,3.0,3.0,1.0,mixed,clarify,synthesize,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,22,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,23,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,24,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,25,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,synthesize,resolve,synthesis
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,26,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,27,1.0,2.0,2.0,3.0,2.0,1.0,2.0,mixed,clarify,accommodate,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,28,1.0,2.0,2.0,2.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,29,2.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,clarify,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,30,2.0,2.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__e5de748bc3,31,1.0,1.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,explore,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,1,2.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,synthesize,synthesize,synthesis
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,2,1.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,3,2.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,4,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,5,1.0,3.0,1.0,2.0,3.0,2.0,2.0,mixed,assert,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,6,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,7,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,8,2.0,3.0,1.0,3.0,3.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,10,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,11,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,12,2.0,2.0,2.0,3.0,3.0,1.0,2.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,13,2.0,3.0,2.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,14,2.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,15,2.0,3.0,1.0,4.0,2.0,1.0,2.0,mixed,clarify,challenge,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,16,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,17,2.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,18,2.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,19,1.0,3.0,1.0,3.0,2.0,1.0,0.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,20,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,21,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,22,2.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,escalation
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,23,1.0,3.0,1.0,2.0,3.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,24,2.0,1.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,25,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,26,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,clarify,synthesize,clarification
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,27,2.0,3.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,28,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,29,1.0,2.0,1.0,1.0,1.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,30,2.0,1.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,accommodate,agreement
q1__school_uniforms__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__177930e0b1,31,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,clarify,challenge,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,1,2.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,uncertain
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,2,1.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,3,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,clarify,defend,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,4,2.0,3.0,1.0,3.0,4.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,5,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,6,2.0,3.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,7,1.0,3.0,2.0,3.0,3.0,2.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,8,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,9,0.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,10,1.0,3.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,11,2.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,synthesize,defend,accommodation
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,12,1.0,3.0,0.0,4.0,3.0,3.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,13,2.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,14,2.0,2.0,3.0,3.0,3.0,1.0,1.0,mixed,synthesize,explore,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,15,2.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,synthesize,synthesis
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,16,1.0,3.0,2.0,4.0,3.0,0.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,17,2.0,3.0,2.0,3.0,3.0,1.0,1.0,mixed,synthesize,resolve,accommodation
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,18,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,19,2.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,20,1.0,3.0,0.0,2.0,1.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,21,2.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,synthesize,explore,synthesis
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,22,0.0,4.0,1.0,3.0,3.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,23,2.0,1.0,2.0,2.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,24,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,25,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,26,1.0,4.0,2.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,27,1.0,2.0,1.0,1.0,2.0,2.0,2.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,28,1.0,3.0,1.0,1.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,29,1.0,1.0,2.0,3.0,2.0,1.0,2.0,mixed,clarify,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,30,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__opp_sup__s0__bcd0356a12,31,2.0,2.0,2.0,3.0,2.0,2.0,2.0,mixed,assert,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,1,1.0,3.0,1.0,2.0,1.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,2,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,assert,defend,escalation
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,3,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,4,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,5,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,6,2.0,2.0,2.0,2.0,3.0,1.0,1.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,7,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,8,2.0,2.0,3.0,3.0,3.0,1.0,2.0,mixed,synthesize,accommodate,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,9,1.0,3.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,10,2.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,11,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,12,2.0,3.0,3.0,3.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,13,0.0,3.0,1.0,3.0,2.0,1.0,0.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,14,3.0,2.0,2.0,2.0,3.0,1.0,2.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,15,2.0,3.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,16,2.0,3.0,2.0,2.0,3.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,17,1.0,4.0,1.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,18,2.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,19,1.0,2.0,1.0,2.0,3.0,2.0,1.0,neutral,clarify,challenge,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,20,2.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,21,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,escalation
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,22,2.0,2.0,2.0,3.0,3.0,1.0,1.0,mixed,clarify,defend,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,23,1.0,3.0,2.0,2.0,2.0,1.0,1.0,mixed,clarify,challenge,uncertain
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,24,2.0,2.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,25,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,clarify,challenge,clarification
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,26,3.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,27,1.0,3.0,1.0,3.0,3.0,3.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,28,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,29,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,30,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__mixed_play__llama3_8b__qwen2_5_3b__sup_opp__s0__57eac05014,31,1.0,3.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,2,1.0,3.0,1.0,2.0,3.0,1.0,0.0,mixed,assert,challenge,clarification
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,3,2.0,3.0,2.0,2.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,4,2.0,1.0,2.0,3.0,3.0,2.0,1.0,mixed,clarify,challenge,clarification
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,5,1.0,2.0,2.0,3.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,6,1.0,2.0,1.0,2.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,7,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,clarification
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,8,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,9,1.0,3.0,2.0,3.0,3.0,1.0,2.0,mixed,assert,defend,agreement
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,10,2.0,2.0,2.0,2.0,3.0,2.0,1.0,mixed,assert,defend,escalation
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,11,1.0,2.0,2.0,2.0,2.0,1.0,1.0,mixed,assert,defend,clarification
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,12,1.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,13,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,14,0.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,15,1.0,2.0,2.0,3.0,3.0,1.0,2.0,mixed,clarify,defend,clarification
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,16,1.0,3.0,1.0,3.0,2.0,2.0,0.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,17,2.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,synthesize,resolve,synthesis
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,18,1.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,19,1.0,2.0,2.0,2.0,4.0,1.0,1.0,mixed,assert,defend,clarification
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,20,1.0,3.0,1.0,2.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,21,1.0,2.0,1.0,2.0,3.0,3.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,22,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,23,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,24,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,25,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,synthesize,resolve,synthesis
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,26,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,27,1.0,2.0,1.0,3.0,2.0,1.0,2.0,mixed,clarify,defend,agreement
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,28,1.0,2.0,2.0,2.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,29,2.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,clarify,defend,agreement
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,30,2.0,2.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ba312bf85e,31,1.0,1.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,explore,clarification
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__f22df68aaa,0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__f22df68aaa,1,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__f22df68aaa,2,2.0,1.0,2.0,3.0,3.0,1.0,2.0,mixed,synthesize,accommodate,accommodation
q1__school_uniforms__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__f22df68aaa,3,2.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
